image,tense,energetic,valence,approach,room_type
living room__180.png,2.5,4.125,3.7916666666666665,3.75,living room
living room__181.png,2.625,3.3333333333333335,4.173913043478261,4.260869565217392,living room
living room__182.png,2.375,5.25,5.7,5.85,living room
living room__183.png,3.5833333333333335,3.8333333333333335,4.0,3.6956521739130435,living room
living room__184.png,3.5,4.416666666666667,4.166666666666667,4.125,living room
living room__185.png,1.7916666666666667,4.125,5.916666666666667,6.041666666666667,living room
living room__186.png,2.6666666666666665,4.285714285714286,3.9583333333333335,4.041666666666667,living room
living room__187.png,2.9130434782608696,4.478260869565218,4.173913043478261,4.043478260869565,living room
living room__188.png,3.0833333333333335,4.291666666666667,4.166666666666667,3.7916666666666665,living room
living room__189.png,2.625,4.75,4.882352941176471,4.882352941176471,living room
living room__19.png,3.3333333333333335,4.666666666666667,5.25,5.25,living room
living room__190.png,3.25,3.4583333333333335,4.291666666666667,4.083333333333333,living room
living room__191.png,2.5652173913043477,3.9565217391304346,5.6,5.5,living room
living room__192.png,4.285714285714286,3.7142857142857144,3.3333333333333335,3.1666666666666665,living room
living room__193.png,3.25,4.625,3.1739130434782608,3.1739130434782608,living room
living room__194.png,2.9166666666666665,4.208333333333333,3.9565217391304346,3.739130434782609,living room
living room__195.png,3.8095238095238093,4.238095238095238,4.625,4.583333333333333,living room
living room__196.png,3.4285714285714284,4.142857142857143,6.125,6.166666666666667,living room
living room__197.png,3.875,3.3333333333333335,2.8333333333333335,2.6666666666666665,living room
living room__198.png,2.25,4.958333333333333,4.625,4.708333333333333,living room
living room__199.png,3.9047619047619047,4.380952380952381,3.8333333333333335,3.7916666666666665,living room
living room__2.png,3.1666666666666665,4.416666666666667,4.083333333333333,4.291666666666667,living room
living room__20.png,2.625,4.875,5.583333333333333,5.375,living room
living room__200.png,2.5833333333333335,3.4583333333333335,5.130434782608695,5.260869565217392,living room
living room__201.png,2.7916666666666665,4.416666666666667,5.315789473684211,5.526315789473684,living room
living room__202.png,2.8333333333333335,4.083333333333333,5.478260869565218,5.826086956521739,living room
living room__203.png,2.3333333333333335,4.416666666666667,5.375,5.0,living room
living room__204.png,2.75,4.375,4.434782608695652,4.608695652173913,living room
living room__205.png,2.3333333333333335,4.666666666666667,5.166666666666667,5.125,living room
living room__206.png,2.875,4.791666666666667,4.777777777777778,5.277777777777778,living room
living room__207.png,2.75,4.166666666666667,4.782608695652174,4.782608695652174,living room
living room__208.png,2.4166666666666665,4.541666666666667,4.956521739130435,5.130434782608695,living room
living room__209.png,3.9047619047619047,3.380952380952381,4.75,4.916666666666667,living room
living room__21.png,2.375,4.291666666666667,4.217391304347826,4.3478260869565215,living room
living room__210.png,2.2916666666666665,4.791666666666667,5.625,5.916666666666667,living room
living room__211.png,3.2083333333333335,3.9166666666666665,4.782608695652174,4.826086956521739,living room
living room__212.png,3.625,4.333333333333333,3.739130434782609,3.6956521739130435,living room
living room__213.png,1.75,4.791666666666667,5.0,5.083333333333333,living room
living room__214.png,2.4166666666666665,4.125,5.086956521739131,5.0,living room
living room__215.png,2.9047619047619047,4.380952380952381,5.083333333333333,5.333333333333333,living room
living room__216.png,2.3333333333333335,4.416666666666667,4.478260869565218,4.695652173913044,living room
living room__217.png,2.3333333333333335,3.125,4.625,5.041666666666667,living room
living room__218.png,3.625,3.7083333333333335,4.0,4.130434782608695,living room
living room__219.png,2.217391304347826,5.3478260869565215,5.333333333333333,5.208333333333333,living room
living room__22.png,3.238095238095238,5.0476190476190474,4.625,4.958333333333333,living room
living room__220.png,2.9583333333333335,4.916666666666667,5.458333333333333,5.416666666666667,living room
living room__221.png,2.8095238095238093,4.714285714285714,4.791666666666667,4.875,living room
living room__222.png,2.3333333333333335,4.375,4.6521739130434785,4.739130434782608,living room
living room__223.png,3.0434782608695654,3.3043478260869565,4.368421052631579,4.105263157894737,living room
living room__224.png,2.5,3.9166666666666665,5.583333333333333,5.75,living room
living room__225.png,4.375,3.7083333333333335,3.5416666666666665,3.7083333333333335,living room
living room__226.png,3.7083333333333335,3.9166666666666665,3.9130434782608696,3.782608695652174,living room
living room__227.png,2.5416666666666665,4.541666666666667,5.0,4.958333333333333,living room
living room__228.png,2.130434782608696,4.739130434782608,4.958333333333333,5.041666666666667,living room
living room__229.png,2.782608695652174,3.260869565217391,4.7894736842105265,5.0,living room
living room__23.png,2.0952380952380953,3.619047619047619,6.043478260869565,5.913043478260869,living room
living room__230.png,1.8695652173913044,3.739130434782609,4.708333333333333,4.75,living room
living room__231.png,2.8260869565217392,4.695652173913044,5.526315789473684,5.578947368421052,living room
living room__232.png,2.0869565217391304,4.869565217391305,5.125,5.125,living room
living room__233.png,2.1666666666666665,4.458333333333333,5.208333333333333,5.416666666666667,living room
living room__234.png,3.0434782608695654,4.173913043478261,5.315789473684211,5.421052631578948,living room
living room__235.png,3.8333333333333335,4.666666666666667,4.208333333333333,4.208333333333333,living room
living room__236.png,3.0476190476190474,5.142857142857143,5.125,5.125,living room
living room__237.png,3.2083333333333335,4.958333333333333,4.888888888888889,4.777777777777778,living room
living room__238.png,2.625,4.833333333333333,5.739130434782608,5.739130434782608,living room
living room__239.png,2.0833333333333335,3.5,4.958333333333333,4.958333333333333,living room
living room__24.png,2.5416666666666665,3.9583333333333335,4.25,4.166666666666667,living room
living room__240.png,3.7916666666666665,3.875,4.5,4.625,living room
living room__241.png,2.5,3.6666666666666665,5.041666666666667,5.083333333333333,living room
living room__242.png,2.0,5.3478260869565215,6.333333333333333,6.291666666666667,living room
living room__243.png,1.9583333333333333,4.291666666666667,5.291666666666667,5.291666666666667,living room
living room__244.png,3.0833333333333335,4.166666666666667,4.958333333333333,4.916666666666667,living room
living room__245.png,2.9166666666666665,3.4583333333333335,4.291666666666667,4.291666666666667,living room
living room__246.png,3.75,4.125,3.875,3.9583333333333335,living room
living room__247.png,2.5833333333333335,4.291666666666667,5.304347826086956,5.217391304347826,living room
living room__248.png,2.9565217391304346,4.434782608695652,5.0,4.958333333333333,living room
living room__249.png,2.4285714285714284,4.619047619047619,5.478260869565218,5.478260869565218,living room
living room__25.png,2.4583333333333335,4.125,5.3478260869565215,5.6521739130434785,living room
living room__250.png,2.3043478260869565,4.956521739130435,5.708333333333333,5.666666666666667,living room
living room__251.png,2.4166666666666665,4.125,4.863636363636363,5.136363636363637,living room
living room__252.png,1.9523809523809523,4.619047619047619,6.0,6.208333333333333,living room
living room__253.png,1.875,4.416666666666667,5.869565217391305,5.913043478260869,living room
living room__254.png,2.5833333333333335,3.0416666666666665,4.0,3.9130434782608696,living room
living room__255.png,2.5238095238095237,4.619047619047619,5.5,5.375,living room
living room__256.png,2.0416666666666665,4.166666666666667,4.916666666666667,5.083333333333333,living room
living room__257.png,2.857142857142857,4.476190476190476,5.333333333333333,5.333333333333333,living room
living room__258.png,2.0416666666666665,4.041666666666667,5.666666666666667,5.75,living room
living room__259.png,2.7083333333333335,4.375,5.083333333333333,5.333333333333333,living room
living room__26.png,2.375,4.458333333333333,5.478260869565218,5.565217391304348,living room
living room__260.png,3.5833333333333335,3.9166666666666665,4.791666666666667,4.833333333333333,living room
living room__261.png,2.7083333333333335,3.25,4.75,4.833333333333333,living room
living room__262.png,4.25,4.708333333333333,3.869565217391304,3.6956521739130435,living room
living room__263.png,2.125,3.25,5.739130434782608,5.3478260869565215,living room
living room__264.png,2.8333333333333335,4.375,4.043478260869565,4.043478260869565,living room
living room__265.png,2.9565217391304346,3.9130434782608696,4.125,3.9583333333333335,living room
living room__266.png,2.75,4.791666666666667,4.217391304347826,4.304347826086956,living room
living room__267.png,2.3333333333333335,4.75,5.333333333333333,5.291666666666667,living room
living room__268.png,4.041666666666667,3.875,4.0,3.8333333333333335,living room
living room__269.png,2.625,2.8333333333333335,4.541666666666667,4.75,living room
living room__27.png,2.739130434782609,4.043478260869565,4.833333333333333,4.708333333333333,living room
living room__270.png,3.4583333333333335,4.333333333333333,3.6,3.6,living room
living room__271.png,3.0416666666666665,3.75,3.782608695652174,3.869565217391304,living room
living room__272.png,3.3333333333333335,4.208333333333333,4.291666666666667,4.625,living room
living room__273.png,2.9523809523809526,4.428571428571429,4.958333333333333,5.083333333333333,living room
living room__274.png,1.9583333333333333,3.7083333333333335,5.260869565217392,5.3478260869565215,living room
living room__275.png,3.2083333333333335,4.25,4.5,4.375,living room
living room__276.png,1.5217391304347827,4.695652173913044,6.473684210526316,6.578947368421052,living room
living room__277.png,2.625,3.7083333333333335,5.125,5.208333333333333,living room
living room__278.png,2.2916666666666665,4.458333333333333,5.208333333333333,5.208333333333333,living room
living room__279.png,3.6956521739130435,4.130434782608695,4.2105263157894735,4.2105263157894735,living room
living room__28.png,2.125,4.791666666666667,6.291666666666667,6.375,living room
living room__280.png,2.375,3.7916666666666665,5.6521739130434785,5.478260869565218,living room
living room__281.png,3.6666666666666665,3.9523809523809526,4.416666666666667,4.583333333333333,living room
living room__282.png,1.6666666666666667,4.75,6.083333333333333,6.291666666666667,living room
living room__283.png,2.8333333333333335,4.25,4.916666666666667,4.875,living room
living room__284.png,2.0416666666666665,5.458333333333333,6.217391304347826,6.043478260869565,living room
living room__285.png,2.9565217391304346,4.913043478260869,3.75,3.6666666666666665,living room
living room__286.png,2.9166666666666665,4.541666666666667,3.875,4.125,living room
living room__287.png,2.75,4.208333333333333,4.043478260869565,4.0,living room
living room__288.png,3.142857142857143,4.476190476190476,4.708333333333333,4.791666666666667,living room
living room__289.png,1.8333333333333333,4.125,5.833333333333333,6.125,living room
living room__29.png,2.75,4.333333333333333,4.125,4.25,living room
living room__290.png,2.3333333333333335,4.666666666666667,5.739130434782608,5.782608695652174,living room
living room__291.png,2.5416666666666665,3.8333333333333335,4.416666666666667,4.5,living room
living room__292.png,3.3333333333333335,4.208333333333333,4.583333333333333,4.458333333333333,living room
living room__293.png,3.0869565217391304,3.869565217391304,4.894736842105263,4.894736842105263,living room
living room__294.png,4.523809523809524,4.571428571428571,2.375,2.375,living room
living room__295.png,2.2083333333333335,4.416666666666667,5.173913043478261,5.173913043478261,living room
living room__296.png,2.7916666666666665,4.708333333333333,5.521739130434782,5.478260869565218,living room
living room__297.png,2.1904761904761907,5.904761904761905,6.041666666666667,6.25,living room
living room__298.png,1.7916666666666667,4.666666666666667,6.041666666666667,6.166666666666667,living room
living room__299.png,3.375,5.083333333333333,3.9565217391304346,4.304347826086956,living room
living room__3.png,3.238095238095238,4.523809523809524,4.708333333333333,4.708333333333333,living room
living room__30.png,2.391304347826087,3.739130434782609,4.625,4.333333333333333,living room
living room__31.png,2.9166666666666665,4.0,4.833333333333333,4.708333333333333,living room
living room__32.png,3.1739130434782608,5.608695652173913,5.083333333333333,4.875,living room
living room__33.png,2.391304347826087,4.217391304347826,4.375,4.583333333333333,living room
living room__34.png,3.3043478260869565,4.217391304347826,3.9583333333333335,3.7916666666666665,living room
living room__35.png,3.5,4.416666666666667,4.565217391304348,4.391304347826087,living room
living room__36.png,1.4583333333333333,4.583333333333333,6.416666666666667,6.375,living room
living room__37.png,1.9166666666666667,4.833333333333333,5.608695652173913,5.826086956521739,living room
living room__38.png,3.619047619047619,4.285714285714286,4.875,5.0,living room
living room__39.png,2.4166666666666665,3.7916666666666665,3.6666666666666665,3.625,living room
living room__4.png,3.4583333333333335,4.0,4.541666666666667,4.625,living room
living room__40.png,2.5217391304347827,5.304347826086956,5.333333333333333,5.166666666666667,living room
living room__41.png,3.0833333333333335,4.666666666666667,4.166666666666667,4.166666666666667,living room
living room__42.png,3.2916666666666665,4.958333333333333,3.75,3.5833333333333335,living room
living room__43.png,2.3333333333333335,4.208333333333333,5.695652173913044,5.869565217391305,living room
living room__44.png,2.7916666666666665,4.833333333333333,5.041666666666667,5.0,living room
living room__45.png,4.333333333333333,4.380952380952381,3.6956521739130435,3.6956521739130435,living room
living room__46.png,3.4166666666666665,4.75,5.333333333333333,5.291666666666667,living room
living room__47.png,2.8333333333333335,4.833333333333333,5.521739130434782,5.608695652173913,living room
living room__48.png,3.375,4.291666666666667,4.416666666666667,4.666666666666667,living room
living room__49.png,3.0833333333333335,4.708333333333333,4.043478260869565,4.043478260869565,living room
living room__5.png,2.260869565217391,4.913043478260869,4.875,4.75,living room
living room__50.png,1.625,4.083333333333333,5.782608695652174,5.826086956521739,living room
living room__51.png,2.625,3.8333333333333335,5.125,5.291666666666667,living room
living room__52.png,3.25,3.9166666666666665,4.166666666666667,4.333333333333333,living room
living room__53.png,2.875,4.291666666666667,4.130434782608695,4.130434782608695,living room
living room__54.png,2.7142857142857144,3.619047619047619,5.125,5.25,living room
living room__55.png,2.25,4.625,5.826086956521739,5.956521739130435,living room
living room__56.png,4.238095238095238,5.142857142857143,3.25,3.3333333333333335,living room
living room__57.png,2.7083333333333335,4.125,5.2,4.9,living room
living room__58.png,4.041666666666667,4.041666666666667,3.625,3.7083333333333335,living room
living room__59.png,3.0,5.304347826086956,4.416666666666667,4.375,living room
living room__6.png,2.9565217391304346,4.130434782608695,5.2631578947368425,5.473684210526316,living room
living room__60.png,2.125,3.8333333333333335,5.666666666666667,5.791666666666667,living room
living room__61.png,1.9583333333333333,4.25,6.458333333333333,6.541666666666667,living room
living room__62.png,2.1666666666666665,5.083333333333333,6.043478260869565,6.260869565217392,living room
living room__63.png,1.7619047619047619,4.142857142857143,5.375,5.666666666666667,living room
living room__64.png,2.0833333333333335,5.291666666666667,5.916666666666667,5.958333333333333,living room
living room__65.png,2.0,4.086956521739131,6.684210526315789,6.578947368421052,living room
living room__66.png,2.4782608695652173,5.260869565217392,5.166666666666667,5.166666666666667,living room
living room__67.png,2.25,3.8333333333333335,5.0,5.125,living room
living room__68.png,2.8333333333333335,4.791666666666667,5.478260869565218,5.695652173913044,living room
living room__69.png,1.565217391304348,4.826086956521739,5.875,5.958333333333333,living room
living room__7.png,2.625,4.125,4.291666666666667,4.333333333333333,living room
living room__70.png,2.25,4.5,5.3478260869565215,5.3478260869565215,living room
living room__71.png,3.0,4.809523809523809,5.458333333333333,5.541666666666667,living room
living room__72.png,2.0833333333333335,4.166666666666667,5.666666666666667,6.0,living room
living room__73.png,2.4782608695652173,4.217391304347826,5.541666666666667,5.25,living room
living room__74.png,3.0416666666666665,3.5833333333333335,4.75,4.5,living room
living room__75.png,3.375,3.625,4.666666666666667,4.625,living room
living room__76.png,4.285714285714286,3.761904761904762,3.5416666666666665,3.375,living room
living room__77.png,3.6666666666666665,3.75,4.291666666666667,4.416666666666667,living room
living room__78.png,3.142857142857143,4.714285714285714,4.916666666666667,4.916666666666667,living room
living room__79.png,2.8095238095238093,4.333333333333333,6.083333333333333,6.083333333333333,living room
living room__8.png,2.7083333333333335,4.0,5.052631578947368,5.157894736842105,living room
living room__80.png,4.095238095238095,3.9523809523809526,4.458333333333333,4.708333333333333,living room
living room__81.png,2.9565217391304346,3.3043478260869565,4.125,4.25,living room
living room__82.png,2.2083333333333335,4.166666666666667,4.833333333333333,4.916666666666667,living room
living room__83.png,3.75,4.125,4.041666666666667,3.7083333333333335,living room
living room__84.png,2.25,5.0,5.956521739130435,5.869565217391305,living room
living room__85.png,4.083333333333333,3.9166666666666665,3.5833333333333335,3.375,living room
living room__86.png,2.8333333333333335,4.416666666666667,5.458333333333333,5.5,living room
living room__87.png,3.75,3.9583333333333335,3.9166666666666665,3.9583333333333335,living room
living room__88.png,1.9166666666666667,4.25,5.625,5.833333333333333,living room
living room__89.png,2.5652173913043477,4.304347826086956,4.416666666666667,4.291666666666667,living room
living room__9.png,2.5416666666666665,4.333333333333333,5.782608695652174,5.608695652173913,living room
living room__90.png,2.9166666666666665,5.166666666666667,4.85,4.55,living room
living room__91.png,2.5416666666666665,3.9583333333333335,4.916666666666667,4.958333333333333,living room
living room__92.png,2.75,3.9166666666666665,4.130434782608695,3.739130434782609,living room
living room__93.png,3.2083333333333335,4.666666666666667,4.541666666666667,4.583333333333333,living room
living room__94.png,2.5,4.333333333333333,4.722222222222222,4.666666666666667,living room
living room__95.png,3.391304347826087,4.043478260869565,4.7894736842105265,4.894736842105263,living room
living room__96.png,3.4583333333333335,4.625,3.5416666666666665,3.5,living room
living room__97.png,2.9583333333333335,3.875,3.9583333333333335,3.9166666666666665,living room
living room__98.png,2.8333333333333335,4.625,4.761904761904762,4.666666666666667,living room
living room__99.png,3.625,4.041666666666667,3.9166666666666665,3.8333333333333335,living room
office__0.png,4.416666666666667,5.25,4.5,4.458333333333333,office
office__1.png,4.521739130434782,5.260869565217392,2.7916666666666665,2.9166666666666665,office
office__10.png,4.708333333333333,4.875,3.6666666666666665,3.9583333333333335,office
office__100.png,5.708333333333333,4.583333333333333,2.375,2.3333333333333335,office
office__101.png,5.833333333333333,5.166666666666667,2.0434782608695654,2.0869565217391304,office
office__102.png,5.166666666666667,4.375,3.375,3.375,office
office__103.png,4.041666666666667,5.0,3.8333333333333335,3.875,office
office__104.png,4.9523809523809526,4.380952380952381,3.0416666666666665,3.25,office
office__105.png,5.166666666666667,5.291666666666667,2.8947368421052633,2.9473684210526314,office
office__106.png,5.25,5.5,4.15,4.0,office
office__107.png,5.208333333333333,5.541666666666667,3.2083333333333335,3.25,office
office__108.png,5.083333333333333,4.5,3.782608695652174,3.608695652173913,office
office__109.png,5.5,4.916666666666667,2.8,3.0,office
office__11.png,4.541666666666667,5.541666666666667,3.8260869565217392,3.5217391304347827,office
office__110.png,4.739130434782608,5.304347826086956,2.875,2.625,office
office__111.png,4.428571428571429,5.285714285714286,4.125,4.083333333333333,office
office__112.png,5.913043478260869,5.521739130434782,2.25,2.45,office
office__113.png,6.25,6.291666666666667,1.375,1.4583333333333333,office
office__114.png,5.0,5.0,2.869565217391304,2.8260869565217392,office
office__115.png,4.666666666666667,5.208333333333333,3.7916666666666665,3.5,office
office__116.png,4.190476190476191,5.333333333333333,3.8333333333333335,3.875,office
office__117.png,3.5,5.375,4.608695652173913,4.3478260869565215,office
office__118.png,4.782608695652174,5.304347826086956,3.1666666666666665,2.8333333333333335,office
office__119.png,4.875,4.541666666666667,3.375,3.0833333333333335,office
office__12.png,4.142857142857143,4.857142857142857,4.125,4.333333333333333,office
office__120.png,5.125,5.041666666666667,3.4166666666666665,3.1666666666666665,office
office__121.png,3.9583333333333335,4.458333333333333,4.695652173913044,4.260869565217392,office
office__122.png,4.375,5.625,3.625,3.7916666666666665,office
office__123.png,5.0,4.541666666666667,3.4782608695652173,3.260869565217391,office
office__124.png,4.238095238095238,4.809523809523809,3.9583333333333335,4.125,office
office__125.png,5.0,5.291666666666667,3.375,3.6666666666666665,office
office__126.png,5.375,5.166666666666667,3.260869565217391,3.1739130434782608,office
office__127.png,5.166666666666667,5.041666666666667,3.5833333333333335,3.25,office
office__128.png,5.285714285714286,5.714285714285714,3.1666666666666665,3.3333333333333335,office
office__129.png,4.708333333333333,4.791666666666667,3.0416666666666665,3.375,office
office__13.png,5.5,5.458333333333333,3.85,3.45,office
office__130.png,3.739130434782609,5.565217391304348,3.6666666666666665,3.4166666666666665,office
office__131.png,4.833333333333333,5.625,2.9583333333333335,2.75,office
office__132.png,4.375,4.958333333333333,4.043478260869565,4.086956521739131,office
office__133.png,4.6521739130434785,4.869565217391305,3.7083333333333335,3.4166666666666665,office
office__134.png,5.25,4.791666666666667,3.5,3.625,office
office__135.png,4.217391304347826,5.478260869565218,3.1666666666666665,3.0416666666666665,office
office__136.png,4.833333333333333,5.375,4.041666666666667,4.041666666666667,office
office__137.png,4.166666666666667,5.416666666666667,4.541666666666667,4.333333333333333,office
office__138.png,4.875,5.791666666666667,4.541666666666667,4.625,office
office__139.png,5.291666666666667,5.416666666666667,3.0416666666666665,3.125,office
office__14.png,4.125,4.125,3.6666666666666665,3.875,office
office__140.png,4.25,4.875,2.869565217391304,2.869565217391304,office
office__141.png,3.7916666666666665,4.75,4.666666666666667,4.583333333333333,office
office__142.png,4.625,4.875,3.5833333333333335,3.625,office
office__143.png,5.208333333333333,4.375,3.8260869565217392,3.739130434782609,office
office__144.png,4.083333333333333,4.291666666666667,2.875,2.75,office
office__145.png,5.761904761904762,5.428571428571429,2.75,2.5,office
office__146.png,4.541666666666667,5.125,3.5217391304347827,3.5652173913043477,office
office__147.png,4.541666666666667,5.333333333333333,3.4782608695652173,3.608695652173913,office
office__148.png,5.375,5.25,3.0526315789473686,3.0526315789473686,office
office__149.png,3.8333333333333335,5.083333333333333,4.041666666666667,4.083333333333333,office
office__15.png,5.913043478260869,5.173913043478261,1.894736842105263,2.1052631578947367,office
office__150.png,3.9523809523809526,5.857142857142857,3.7916666666666665,3.9583333333333335,office
office__151.png,4.125,5.083333333333333,4.958333333333333,5.0,office
office__152.png,4.333333333333333,4.5,4.0,4.190476190476191,office
office__153.png,5.541666666666667,5.125,3.2083333333333335,3.0416666666666665,office
office__154.png,4.041666666666667,5.666666666666667,4.086956521739131,4.0,office
office__155.png,5.391304347826087,4.608695652173913,3.736842105263158,4.052631578947368,office
office__156.png,4.608695652173913,5.173913043478261,3.375,3.0833333333333335,office
office__157.png,4.739130434782608,4.739130434782608,4.684210526315789,4.894736842105263,office
office__158.png,3.5238095238095237,6.0,5.125,5.0,office
office__159.png,4.25,5.083333333333333,4.375,4.416666666666667,office
office__16.png,5.857142857142857,5.142857142857143,2.4583333333333335,2.25,office
office__160.png,4.125,5.166666666666667,3.4166666666666665,3.625,office
office__161.png,4.583333333333333,5.166666666666667,4.260869565217392,4.3478260869565215,office
office__162.png,4.541666666666667,5.041666666666667,4.208333333333333,4.208333333333333,office
office__163.png,4.095238095238095,4.9523809523809526,4.25,4.25,office
office__164.png,3.4782608695652173,5.826086956521739,4.681818181818182,4.545454545454546,office
office__165.png,4.625,5.416666666666667,3.608695652173913,3.5217391304347827,office
office__166.png,4.0476190476190474,5.190476190476191,3.7083333333333335,3.625,office
office__167.png,5.375,4.75,3.2916666666666665,3.25,office
office__168.png,4.761904761904762,5.666666666666667,3.8333333333333335,3.9166666666666665,office
office__169.png,4.416666666666667,5.333333333333333,4.916666666666667,4.75,office
office__17.png,4.190476190476191,5.523809523809524,3.6666666666666665,3.4583333333333335,office
office__170.png,4.6521739130434785,4.6521739130434785,4.684210526315789,4.526315789473684,office
office__171.png,3.217391304347826,5.956521739130435,4.958333333333333,4.958333333333333,office
office__172.png,6.260869565217392,5.695652173913044,2.4210526315789473,2.5789473684210527,office
office__173.png,3.5416666666666665,5.208333333333333,4.608695652173913,4.608695652173913,office
office__174.png,5.458333333333333,5.083333333333333,2.8333333333333335,2.875,office
office__175.png,6.0476190476190474,5.619047619047619,2.4583333333333335,2.5,office
office__176.png,4.333333333333333,5.333333333333333,3.652173913043478,3.782608695652174,office
office__177.png,4.916666666666667,5.083333333333333,3.5416666666666665,3.6666666666666665,office
office__178.png,6.190476190476191,4.619047619047619,2.125,2.3333333333333335,office
office__179.png,5.458333333333333,5.708333333333333,4.041666666666667,3.8333333333333335,office
office__18.png,4.041666666666667,5.416666666666667,5.291666666666667,5.125,office
office__180.png,5.5,5.166666666666667,3.272727272727273,3.090909090909091,office
office__181.png,4.25,5.708333333333333,4.782608695652174,4.521739130434782,office
office__182.png,5.3478260869565215,5.608695652173913,3.5416666666666665,3.2083333333333335,office
office__183.png,5.173913043478261,4.913043478260869,3.4210526315789473,3.736842105263158,office
office__184.png,5.523809523809524,4.9523809523809526,2.5833333333333335,2.3333333333333335,office
office__185.png,4.458333333333333,5.375,3.5833333333333335,3.4166666666666665,office
office__186.png,5.521739130434782,4.521739130434782,3.125,2.7916666666666665,office
office__187.png,4.523809523809524,5.904761904761905,3.608695652173913,3.6956521739130435,office
office__188.png,5.375,5.375,3.4166666666666665,3.4583333333333335,office
office__189.png,4.739130434782608,4.782608695652174,3.0416666666666665,2.9583333333333335,office
office__19.png,5.75,5.625,2.4347826086956523,2.260869565217391,office
office__190.png,5.625,5.833333333333333,3.25,3.25,office
office__191.png,6.173913043478261,5.086956521739131,2.625,2.5,office
office__192.png,5.523809523809524,4.761904761904762,2.0434782608695654,2.0,office
office__193.png,4.416666666666667,4.75,3.1666666666666665,3.1666666666666665,office
office__194.png,4.75,5.041666666666667,4.3478260869565215,4.217391304347826,office
office__195.png,5.166666666666667,5.166666666666667,2.5,2.4583333333333335,office
office__196.png,5.5,5.166666666666667,3.375,3.4583333333333335,office
office__197.png,4.791666666666667,3.7083333333333335,3.5652173913043477,3.3043478260869565,office
office__198.png,5.833333333333333,4.583333333333333,2.7916666666666665,2.8333333333333335,office
office__199.png,4.75,5.958333333333333,4.6521739130434785,5.043478260869565,office
office__2.png,3.625,4.666666666666667,4.608695652173913,4.695652173913044,office
office__20.png,3.9166666666666665,4.666666666666667,5.25,5.125,office
office__200.png,4.391304347826087,5.608695652173913,4.947368421052632,5.0,office
office__201.png,4.476190476190476,5.285714285714286,3.347826086956522,3.130434782608696,office
office__202.png,5.416666666666667,5.041666666666667,3.2916666666666665,3.375,office
office__203.png,4.904761904761905,5.095238095238095,3.625,3.8333333333333335,office
office__204.png,4.541666666666667,6.041666666666667,4.695652173913044,4.956521739130435,office
office__205.png,3.5,5.916666666666667,4.666666666666667,4.857142857142857,office
office__206.png,4.666666666666667,5.333333333333333,4.666666666666667,4.625,office
office__207.png,4.75,4.666666666666667,3.4166666666666665,3.3333333333333335,office
office__208.png,4.708333333333333,5.0,4.130434782608695,4.130434782608695,office
office__209.png,4.791666666666667,4.791666666666667,3.6956521739130435,3.652173913043478,office
office__21.png,4.041666666666667,4.833333333333333,4.391304347826087,4.130434782608695,office
office__210.png,6.0,5.142857142857143,2.5416666666666665,2.625,office
office__211.png,3.9130434782608696,5.0,4.791666666666667,4.541666666666667,office
office__212.png,4.166666666666667,4.666666666666667,3.5,3.4166666666666665,office
office__213.png,6.083333333333333,5.333333333333333,2.6666666666666665,2.625,office
office__214.png,4.25,5.083333333333333,2.6666666666666665,2.6666666666666665,office
office__215.png,6.125,4.25,2.4782608695652173,2.0869565217391304,office
office__216.png,4.958333333333333,5.541666666666667,3.7916666666666665,3.75,office
office__217.png,4.25,5.083333333333333,4.708333333333333,5.083333333333333,office
office__218.png,5.291666666666667,5.458333333333333,4.041666666666667,4.166666666666667,office
office__219.png,4.166666666666667,5.0,4.0,4.083333333333333,office
office__22.png,4.285714285714286,4.619047619047619,4.375,4.5,office
office__220.png,3.7916666666666665,4.25,3.5833333333333335,3.625,office
office__221.png,4.958333333333333,5.791666666666667,4.0,3.9130434782608696,office
office__222.png,5.333333333333333,5.791666666666667,3.2083333333333335,3.375,office
office__223.png,4.875,5.541666666666667,3.6,3.8,office
office__224.png,4.208333333333333,4.375,4.2631578947368425,4.368421052631579,office
office__225.png,4.208333333333333,4.708333333333333,3.1666666666666665,3.25,office
office__226.png,3.7916666666666665,5.041666666666667,4.608695652173913,4.521739130434782,office
office__227.png,3.391304347826087,5.0,4.375,4.0,office
office__228.png,4.541666666666667,5.25,3.9130434782608696,3.8260869565217392,office
office__229.png,4.875,5.25,3.375,3.25,office
office__23.png,5.291666666666667,5.333333333333333,3.5,3.4583333333333335,office
office__230.png,5.304347826086956,5.260869565217392,4.7894736842105265,4.526315789473684,office
office__231.png,3.6666666666666665,5.291666666666667,4.173913043478261,4.304347826086956,office
office__232.png,5.0,5.476190476190476,3.4583333333333335,3.5416666666666665,office
office__233.png,4.625,4.75,3.8333333333333335,3.7916666666666665,office
office__234.png,4.541666666666667,4.708333333333333,3.272727272727273,3.1363636363636362,office
office__235.png,4.260869565217392,5.260869565217392,2.7083333333333335,2.2916666666666665,office
office__236.png,4.416666666666667,5.75,4.708333333333333,4.583333333333333,office
office__237.png,5.0,5.166666666666667,4.25,4.083333333333333,office
office__238.png,4.666666666666667,5.208333333333333,3.9583333333333335,4.0,office
office__239.png,4.5,4.875,3.347826086956522,3.1739130434782608,office
office__24.png,4.916666666666667,4.875,2.869565217391304,2.869565217391304,office
